34200,0.11309162,0.076223746,0.006479652,0.01273361,0.0070595145,0.0024716044,-0.053519346,0.028744379,0.008101265,0.0010639722,0.0078872815,0.0029440701,0.11309162
35100,0.11277352,0.07597634,0.0064933184,0.012670424,0.0070458483,0.0024641042,-0.053201254,0.028673694,0.008158287,0.0010776387,0.0078797825,0.0029515706,0.11277352
36000,0.11223621,0.07713674,0.0049754027,0.013922484,0.0066865785,0.0025178364,-0.060923554,0.0281023,0.004240603,0.0003105973,0.007182641,0.0021469647,0.11223621
36900,0.111871734,0.07685554,0.0049891574,0.013849689,0.0066728247,0.0025073488,-0.060559075,0.028019017,0.004310133,0.00032435128,0.0071721543,0.0021574525,0.111871734
37800,0.11150829,0.0765751,0.0050030327,0.013777082,0.00665895,0.002496953,-0.060195625,0.027936013,0.0043792613,0.0003382267,0.0071617574,0.002167849,0.11150829
38700,0.11114587,0.07629539,0.0050169397,0.013704689,0.0066450434,0.0024866308,-0.05983321,0.027853299,0.0044480697,0.00035213356,0.007151436,0.0021781712,0.11114587
39600,0.11078449,0.07601644,0.005030876,0.013632511,0.006631108,0.002476383,-0.05947183,0.027770875,0.0045165606,0.0003660692,0.0071411887,0.0021884195,0.11078449
40500,0.11042416,0.075738244,0.0050448375,0.013560549,0.0066171465,0.0024662088,-0.0591115,0.027688738,0.0045847357,0.000380031,0.0071310145,0.0021985937,0.11042416
41400,0.110064864,0.07546079,0.005058824,0.013488804,0.006603161,0.0024561083,-0.0587522,0.027606893,0.004652597,0.00039401656,0.0071209143,0.0022086943,0.110064864
42300,-5.345235e-08,-0.016716966,0.008796285,-0.0032795307,0.0028656991,0.0013372919,0.05131271,0.009719741,0.018802285,0.0041314783,0.006002097,0.0033275099,0.0
43200,-5.335617e-08,-0.017910484,0.009424303,-0.003513674,0.0030702981,0.0014327688,0.054976225,0.0104136905,0.02014469,0.004426449,0.00643062,0.0035650793,0.0
44100,-5.27799e-08,-0.017910482,0.009424303,-0.0035136738,0.0030702981,0.0014327687,0.05497622,0.01041369,0.020144688,0.004426449,0.0064306194,0.0035650793,0.0
45000,-5.2680296e-08,-0.017910482,0.009424302,-0.0035136736,0.003070298,0.0014327687,0.054976217,0.01041369,0.020144688,0.004426449,0.006430619,0.0035650788,0.0
45900,-5.2486048e-08,-0.01791048,0.009424302,-0.0035136733,0.003070298,0.0014327685,0.054976217,0.010413689,0.020144686,0.0044264486,0.006430619,0.0035650788,0.0
46800,-5.2193577e-08,-0.01791048,0.009424301,-0.0035136733,0.0030702977,0.0014327685,0.054976214,0.010413689,0.020144686,0.0044264486,0.006430619,0.0035650788,0.0
47700,-5.1997176e-08,-0.01791048,0.009424301,-0.003513673,0.0030702977,0.0014327685,0.05497621,0.010413689,0.020144686,0.0044264486,0.0064306185,0.0035650784,0.0
48600,-5.1702358e-08,-0.01791048,0.0094243,-0.0035136729,0.0030702974,0.0014327684,0.05497621,0.010413689,0.020144684,0.004426448,0.006430618,0.0035650784,0.0
49500,-5.1504355e-08,-0.017910479,0.0094243,-0.0035136726,0.0030702974,0.0014327683,0.05497621,0.010413689,0.020144684,0.004426448,0.006430618,0.0035650781,0.0
50400,-5.0606655e-08,-0.0328982,0.017310683,-0.0064539504,0.0056395656,0.002631727,0.10098108,0.019128017,0.037002053,0.008130571,0.011811835,0.0065483777,0.0
51300,-5.0305268e-08,-0.0328982,0.017310683,-0.0064539504,0.0056395656,0.0026317267,0.10098107,0.019128017,0.037002053,0.008130571,0.011811834,0.006548377,0.0
52200,-4.9597688e-08,-0.0328982,0.01731068,-0.00645395,0.005639565,0.0026317267,0.100981064,0.019128015,0.037002053,0.008130571,0.011811834,0.006548377,0.0
53100,-4.9082395e-08,-0.032898195,0.01731068,-0.0064539495,0.005639565,0.0026317264,0.100981064,0.019128015,0.037002053,0.008130569,0.011811834,0.0065483768,0.0
54000,-4.866764e-08,-0.032898195,0.017310679,-0.006453949,0.0056395647,0.0026317264,0.10098106,0.019128013,0.03700205,0.008130569,0.011811833,0.0065483768,0.0
54900,-4.814683e-08,-0.03289819,0.017310679,-0.0064539486,0.0056395647,0.0026317264,0.10098106,0.019128013,0.03700205,0.008130569,0.011811832,0.0065483763,0.0
55800,-4.7829978e-08,-0.03289819,0.017310679,-0.006453948,0.0056395642,0.0026317262,0.10098105,0.019128013,0.037002046,0.008130569,0.011811832,0.006548376,0.0
56700,-4.7302038e-08,-0.032898188,0.017310677,-0.0064539476,0.0056395642,0.0026317262,0.10098104,0.019128013,0.037002046,0.008130568,0.011811831,0.0065483754,0.0
57600,-4.70867e-08,-0.02972376,0.015640326,-0.005831191,0.005095388,0.0023777839,0.09123711,0.0172823,0.033431612,0.0073460275,0.010672078,0.0059165065,0.0
58500,-4.6658993e-08,-0.029723756,0.015640326,-0.0058311904,0.0050953873,0.0023777839,0.091237105,0.0172823,0.033431612,0.0073460275,0.010672078,0.005916506,0.0
59400,-4.601137e-08,-0.029723756,0.015640324,-0.00583119,0.0050953873,0.0023777836,0.091237105,0.0172823,0.033431612,0.0073460275,0.010672077,0.0059165056,0.0
60300,-4.5680647e-08,-0.029723754,0.015640324,-0.0058311895,0.0050953873,0.0023777836,0.0912371,0.017282298,0.033431612,0.0073460275,0.010672077,0.0059165056,0.0
61200,-4.5241144e-08,-0.029723754,0.015640324,-0.005831189,0.005095387,0.0023777834,0.0912371,0.017282298,0.033431612,0.0073460266,0.010672076,0.005916505,0.0
62100,-4.4797222e-08,-0.02972375,0.015640322,-0.005831189,0.005095387,0.0023777834,0.09123709,0.017282296,0.03343161,0.0073460266,0.010672075,0.005916505,0.0
63000,-4.446097e-08,-0.02972375,0.015640322,-0.005831189,0.0050953864,0.0023777834,0.09123709,0.017282296,0.03343161,0.0073460266,0.010672075,0.005916505,0.0
63900,0.12178627,0.076337665,0.012183298,0.00942198,0.008552411,0.0028495109,-0.03054921,0.033007193,0.021163741,0.003889003,0.0111438045,0.005444778,0.12178627
64800,0.12222944,0.071698174,0.016239965,0.0063396404,0.009354997,0.0032397045,-0.009611666,0.035174303,0.030489575,0.0060019684,0.013477698,0.0069982847,0.12222944
65700,0.122176066,0.071655005,0.016242187,0.006329829,0.009352776,0.00323932,-0.009558295,0.035164107,0.030497551,0.0060041896,0.013477312,0.0069986694,0.122176066
66600,0.122122966,0.07161204,0.016244397,0.0063200668,0.009350567,0.0032389385,-0.009505185,0.035153963,0.030505484,0.006006399,0.0134769315,0.0069990507,0.122122966
67500,0.122070126,0.07156929,0.016246593,0.0063103563,0.009348369,0.0032385595,-0.009452348,0.035143875,0.030513376,0.006008597,0.013476552,0.0069994302,0.122070126
68400,0.12201756,0.07152675,0.016248781,0.006300696,0.009346183,0.0032381825,-0.009399781,0.035133835,0.030521227,0.0060107834,0.013476176,0.006999807,0.12201756
69300,0.12196525,0.07148444,0.016250955,0.0062910873,0.009344009,0.0032378086,-0.009347484,0.03512385,0.030529037,0.0060129585,0.013475801,0.007000181,0.12196525
70200,0.12191323,0.07144235,0.016253117,0.006281528,0.009341845,0.003237437,-0.009295458,0.03511392,0.030536804,0.006015122,0.013475429,0.0070005525,0.12191323
71100,0.12186148,0.07140046,0.01625527,0.00627202,0.009339694,0.0032370677,-0.009243697,0.035104044,0.03054453,0.0060172733,0.01347506,0.007000922,0.12186148
72000,0.12067834,0.07944601,0.008702908,0.012078562,0.00786423,0.002646369,-0.047782995,0.031292062,0.013019832,0.0020760412,0.009273234,0.0039804922,0.12067834
72900,0.12041137,0.07923665,0.008714709,0.0120260175,0.007852428,0.0026412993,-0.047516022,0.031234453,0.013065644,0.0020878431,0.009268165,0.003985562,0.12041137
73800,0.12014532,0.07902797,0.008726474,0.011973663,0.007840663,0.0026362662,-0.047249965,0.031177063,0.013111269,0.002099607,0.009263132,0.0039905957,0.12014532
74700,0.11988017,0.07882,0.008738198,0.0119215,0.007828939,0.0026312692,-0.046984825,0.031119904,0.013156706,0.0021113316,0.009258134,0.0039955927,0.11988017
75600,0.11961595,0.07861271,0.008749885,0.011869526,0.007817254,0.0026263082,-0.046720594,0.03106297,0.013201956,0.0021230173,0.009253174,0.0040005543,0.11961595
76500,0.11935264,0.07840611,0.008761531,0.011817742,0.0078056077,0.0026213832,-0.04645729,0.031006258,0.013247018,0.0021346635,0.009248248,0.004005479,0.11935264
77400,0.11909026,0.0782002,0.008773138,0.011766149,0.0077940007,0.0026164935,-0.0461949,0.030949779,0.013291894,0.0021462708,0.009243359,0.004010369,0.11909026
78300,0.11882878,0.07799499,0.008784707,0.011714745,0.007782433,0.00261164,-0.04593343,0.030893523,0.013336583,0.0021578385,0.009238507,0.004015223,0.11882878
79200,0.11871293,0.07681067,0.009781744,0.0108751,0.007955466,0.0026476316,-0.040669262,0.03125994,0.015717356,0.0026868482,0.009742526,0.0044472595,0.11871293
80100,0.118481845,0.07662848,0.009791969,0.010829992,0.007945242,0.0026438572,-0.040438175,0.031211056,0.015756015,0.002697073,0.009738751,0.004451034,0.118481845
81000,0.11825163,0.076446936,0.009802153,0.010785064,0.007935058,0.0026401114,-0.040207967,0.031162383,0.015794506,0.0027072562,0.009735006,0.0044547804,0.11825163
81900,0.1180223,0.07626607,0.009812297,0.010740316,0.007924914,0.0026363938,-0.03997863,0.031113915,0.015832826,0.0027174004,0.009731288,0.004458498,0.1180223
82800,0.117793836,0.076085865,0.009822402,0.010695747,0.00791481,0.0026327034,-0.039750163,0.031065656,0.015870983,0.002727505,0.009727599,0.004462188,0.117793836
83700,0.117566235,0.07590632,0.009832468,0.010651358,0.007904745,0.002629041,-0.039522573,0.031017609,0.015908968,0.00273757,0.009723936,0.004465851,0.117566235
84600,0.11733953,0.075727455,0.009842494,0.01060715,0.00789472,0.0026254058,-0.039295856,0.030969765,0.015946787,0.0027475955,0.009720302,0.004469486,0.11733953
85500,0.117113695,0.075549245,0.009852479,0.010563122,0.007884734,0.002621798,-0.03907001,0.030922128,0.015984438,0.0027575814,0.009716693,0.0044730944,0.117113695
86400,0.11727772,0.07265243,0.012457527,0.008497986,0.008370869,0.002801894,-0.025632845,0.03212827,0.022065032,0.0041261567,0.011133262,0.0055294707,0.11727772
87300,0.11712999,0.07253455,0.012463964,0.00846982,0.008364433,0.0028001938,-0.025485108,0.032098405,0.022088462,0.0041325926,0.011131561,0.0055311704,0.11712999
88200,0.11698293,0.07241717,0.012470334,0.008441812,0.008358062,0.0027985298,-0.025338048,0.032068737,0.022111764,0.004138963,0.011129898,0.005532835,0.11698293
89100,0.11683654,0.07230031,0.012476675,0.008413938,0.008351722,0.002796878,-0.025191657,0.03203921,0.022134949,0.0041453033,0.011128247,0.005534487,0.11683654
90000,0.116690814,0.07218396,0.012482985,0.0083861975,0.008345413,0.0027952387,-0.025045933,0.03200983,0.022158017,0.0041516135,0.011126608,0.005536126,0.116690814
90900,0.11654576,0.07206814,0.012489265,0.008358588,0.008339133,0.002793612,-0.024900872,0.031980596,0.022180974,0.004157893,0.011124981,0.005537753,0.11654576
91800,0.11640135,0.071952835,0.012495514,0.008331113,0.008332883,0.0027919975,-0.024756474,0.031951502,0.022203816,0.004164143,0.011123367,0.005539368,0.11640135
92700,0.116257615,0.07183804,0.012501733,0.008303769,0.008326665,0.002790395,-0.024612738,0.031922556,0.022226544,0.004170362,0.011121764,0.0055409702,0.116257615
93600,0.11547517,0.076137595,0.008219362,0.011647939,0.007505623,0.002529686,-0.0462853,0.029902607,0.012197948,0.0019293554,0.008819691,0.0037603157,0.11547517
94500,0.1152053,0.07592606,0.008231287,0.011594786,0.0074937,0.0025244912,-0.04601543,0.02984426,0.012244373,0.0019412795,0.008814497,0.0037655106,0.1152053
95400,0.11493638,0.07571526,0.008243171,0.011541834,0.0074818167,0.0025193354,-0.04574651,0.02978615,0.012290598,0.0019531632,0.008809341,0.0037706671,0.11493638
96300,0.11466842,0.07550516,0.008255014,0.01148908,0.007469973,0.0025142177,-0.045478545,0.02972828,0.012336627,0.0019650063,0.0088042235,0.0037757845,0.11466842
97200,0.11440142,0.0752958,0.008266817,0.011436526,0.00745817,0.0025091385,-0.045211546,0.029670648,0.012382458,0.0019768092,0.008799144,0.0037808637,0.11440142
98100,0.114135385,0.07508715,0.008278579,0.0113841705,0.0074464087,0.002504098,-0.044945505,0.02961325,0.012428092,0.0019885714,0.008794104,0.0037859047,0.114135385
99000,0.1138703,0.07487924,0.008290301,0.0113320155,0.0074346876,0.0024990954,-0.044680428,0.029556096,0.012473528,0.0020002928,0.008789103,0.003790907,0.1138703
99900,0.11360619,0.07467204,0.008301982,0.01128006,0.0074230074,0.002494131,-0.04441631,0.029499175,0.012518769,0.002011973,0.008784137,0.0037958724,0.11360619
100800,0.11364151,0.07244117,0.010326238,0.009628094,0.00778949,0.002587098,-0.033932365,0.030330913,0.017313138,0.003079934,0.009833399,0.0046592006,0.11364151
101700,0.1134402,0.07228177,0.010335126,0.0095891,0.007780603,0.0025841831,-0.033731055,0.03028901,0.017346162,0.0030888212,0.009830485,0.0046621156,0.1134402
102600,0.113239735,0.072123,0.01034395,0.009550285,0.007771779,0.002581309,-0.033530597,0.030247316,0.017379027,0.0030976455,0.009827611,0.00466499,0.113239735
103500,0.11304013,0.071964875,0.010352736,0.009511641,0.0077629937,0.0025784571,-0.033330984,0.030205823,0.017411737,0.0031064309,0.009824759,0.004667842,0.11304013
104400,0.11284135,0.0718074,0.010361482,0.009473171,0.0077542476,0.0025756273,-0.033132214,0.030164523,0.01744429,0.0031151774,0.00982193,0.004670671,0.11284135
105300,0.11264342,0.07165058,0.01037019,0.009434873,0.0077455402,0.00257282,-0.032934282,0.030123418,0.017476687,0.003123885,0.009819123,0.004673479,0.11264342
106200,0.112446345,0.071494415,0.010378859,0.009396747,0.0077368715,0.0025700347,-0.0327372,0.030082507,0.017508931,0.003132554,0.009816337,0.004676265,0.112446345
107100,0.1122501,0.071338885,0.01038749,0.009358793,0.007728241,0.002567271,-0.032540955,0.03004179,0.01754102,0.0031411843,0.009813574,0.0046790284,0.1122501
108000,0.11182059,0.072780505,0.008827203,0.0105608795,0.007424133,0.0024770845,-0.04031478,0.029289296,0.01388774,0.002326656,0.008977631,0.0040234583,0.11182059
108900,0.11157792,0.07258952,0.008837954,0.010513367,0.0074133826,0.002472911,-0.040072102,0.029237611,0.013928675,0.0023374064,0.008973457,0.0040276316,0.11157792
109800,0.111336194,0.07239924,0.008848657,0.010466053,0.007402681,0.0024687739,-0.03983038,0.02918616,0.013969425,0.0023481082,0.00896932,0.004031769,0.111336194
110700,0.11109542,0.07220969,0.008859315,0.010418935,0.007392022,0.0024646695,-0.0395896,0.029134938,0.014009988,0.002358768,0.008965216,0.0040358733,0.11109542
111600,0.11085558,0.07202085,0.008869934,0.010372013,0.007381405,0.0024605975,-0.03934976,0.029083947,0.014050365,0.002369385,0.008961144,0.004039946,0.11085558
112500,0.1106167,0.07183274,0.008880508,0.0103252875,0.007370831,0.002456557,-0.039110877,0.02903318,0.0140905585,0.0023799594,0.008957104,0.0040439866,0.1106167
113400,0.110378765,0.07164533,0.00889104,0.010278757,0.0073602977,0.0024525488,-0.038872935,0.02898264,0.014130565,0.002390492,0.008953095,0.004047995,0.110378765
114300,-5.2780855e-08,-0.023295604,0.012257895,-0.004570122,0.0039934414,0.0018635571,0.07150587,0.013544766,0.026201576,0.0057573477,0.008364102,0.0046369852,0.0
115200,-5.2777906e-08,-0.025021367,0.013165975,-0.004908681,0.00428928,0.0020016113,0.07680311,0.014548179,0.02814262,0.0061838594,0.008983724,0.0049804975,0.0
116100,-5.2292574e-08,-0.025021367,0.013165974,-0.0049086805,0.00428928,0.0020016113,0.076803096,0.014548179,0.028142618,0.0061838594,0.008983723,0.0049804975,0.0
117000,-5.2192966e-08,-0.025021365,0.013165974,-0.00490868,0.0042892797,0.002001611,0.076803096,0.014548179,0.028142618,0.0061838594,0.008983723,0.004980497,0.0
117900,-5.1507907e-08,-0.025021363,0.013165973,-0.0049086795,0.0042892797,0.002001611,0.07680309,0.014548178,0.028142616,0.006183859,0.008983723,0.004980497,0.0
118800,-5.1009224e-08,-0.025021361,0.013165973,-0.0049086795,0.004289279,0.0020016108,0.07680309,0.014548178,0.028142616,0.006183859,0.008983722,0.0049804966,0.0
119700,-5.100715e-08,-0.025021361,0.013165972,-0.004908679,0.004289279,0.0020016108,0.07680308,0.014548178,0.028142616,0.006183859,0.008983722,0.0049804966,0.0
120600,-5.0508206e-08,-0.02502136,0.013165971,-0.0049086786,0.004289279,0.0020016106,0.07680308,0.014548178,0.028142614,0.0061838585,0.008983721,0.004980496,0.0
121500,-5.0304852e-08,-0.02502136,0.013165971,-0.0049086786,0.0042892788,0.0020016106,0.07680307,0.014548176,0.028142612,0.0061838585,0.008983721,0.0049804957,0.0
122400,-4.9491465e-08,-0.032926846,0.017325755,-0.0064595696,0.0056444756,0.002634018,0.10106899,0.019144671,0.037034266,0.00813765,0.011822119,0.006554079,0.0
123300,-4.918393e-08,-0.032926843,0.017325753,-0.006459569,0.005644475,0.002634018,0.10106899,0.019144671,0.037034266,0.008137649,0.011822118,0.006554079,0.0
124200,-4.8565525e-08,-0.032926843,0.017325753,-0.0064595686,0.005644475,0.0026340177,0.10106898,0.01914467,0.037034266,0.008137649,0.0118221175,0.006554079,0.0
125100,-4.8145985e-08,-0.03292684,0.017325751,-0.006459568,0.005644475,0.0026340177,0.10106897,0.01914467,0.037034262,0.008137649,0.011822117,0.0065540783,0.0
126000,-4.7934794e-08,-0.03292684,0.017325751,-0.0064595677,0.005644475,0.0026340177,0.10106897,0.01914467,0.037034262,0.008137649,0.011822117,0.006554078,0.0
126900,-4.7303118e-08,-0.032926835,0.017325751,-0.006459567,0.005644475,0.0026340175,0.101068966,0.019144667,0.03703426,0.008137648,0.011822116,0.0065540774,0.0
127800,-4.6661082e-08,-0.032926835,0.017325751,-0.0064595668,0.0056444746,0.0026340175,0.101068966,0.019144667,0.03703426,0.008137648,0.011822115,0.006554077,0.0
128700,-4.6119048e-08,-0.03292683,0.017325751,-0.0064595663,0.0056444746,0.0026340173,0.101068966,0.019144665,0.03703426,0.008137648,0.011822115,0.006554077,0.0
129600,-4.5679734e-08,-0.034248207,0.018021043,-0.0067187925,0.005870991,0.002739722,0.10512492,0.019912954,0.038520467,0.008464218,0.0122965425,0.0068170954,0.0
130500,-4.5350756e-08,-0.034248207,0.018021043,-0.006718792,0.005870991,0.0027397217,0.10512491,0.019912954,0.038520467,0.008464217,0.012296542,0.0068170954,0.0
131400,-4.4687948e-08,-0.034248203,0.018021043,-0.0067187916,0.0058709905,0.0027397217,0.10512491,0.019912954,0.038520467,0.008464217,0.012296542,0.006817095,0.0
132300,-4.4125304e-08,-0.034248203,0.018021042,-0.006718791,0.0058709905,0.0027397214,0.105124906,0.019912954,0.038520463,0.008464217,0.012296542,0.0068170945,0.0
133200,0.1222159,0.07347597,0.014818217,0.0074233124,0.009073817,0.0030893865,-0.017091021,0.034404725,0.027231524,0.005261391,0.012646207,0.0064674313,0.1222159
134100,0.12212112,0.07339973,0.014822236,0.0074055963,0.009069796,0.003088547,-0.01699623,0.03438617,0.02724606,0.0052654124,0.0126453675,0.006468271,0.12212112
135000,0.12202677,0.07332385,0.014826238,0.0073879673,0.009065796,0.003087713,-0.016901886,0.034367707,0.027260521,0.005269413,0.012644534,0.0064691044,0.12202677
135900,0.12193288,0.07324833,0.01483022,0.007370425,0.009061814,0.003086885,-0.016807994,0.034349337,0.027274912,0.0052733943,0.012643706,0.006469933,0.12193288
136800,0.122230306,0.07019813,0.01740499,0.0054656,0.009591033,0.0033729547,-0.003447877,0.03583457,0.03314767,0.0066065695,0.014171371,0.0074254577,0.122230306
137700,0.122211136,0.07018258,0.017405786,0.0054620984,0.009590239,0.0033728383,-0.0034286988,0.035830952,0.033150494,0.006607364,0.014171255,0.007425574,0.122211136
138600,0.12219207,0.07016709,0.017406564,0.005458644,0.009589458,0.0033727244,-0.003409629,0.035827387,0.033153284,0.006608144,0.014171141,0.007425688,0.12219207
139500,0.1221731,0.070151664,0.01740734,0.0054552085,0.009588682,0.0033726112,-0.0033906628,0.035823837,0.033156056,0.0066089192,0.0141710285,0.0074258014,0.1221731
140400,0.122154236,0.07013633,0.017408112,0.005451792,0.009587911,0.0033724988,-0.003371799,0.035820305,0.033158813,0.006609691,0.014170915,0.0074259145,0.122154236
141300,0.12213548,0.07012107,0.01740888,0.005448394,0.009587144,0.0033723866,-0.0033530372,0.035816796,0.03316156,0.0066104583,0.014170804,0.007426026,0.12213548
142200,0.12211682,0.07010591,0.017409641,0.0054450147,0.009586382,0.0033722755,-0.003334377,0.0358133,0.033164285,0.006611221,0.014170692,0.007426137,0.12211682
143100,0.12209825,0.070090815,0.017410401,0.0054416535,0.009585622,0.003372165,-0.0033158176,0.035809834,0.033166997,0.00661198,0.014170581,0.0074262475,0.12209825
144000,0.12051262,0.08123669,0.006894045,0.013578463,0.007520644,0.002633982,-0.057088047,0.030627131,0.008605795,0.0011281575,0.008399867,0.0031319002,0.12051262
144900,0.1201936,0.08098858,0.006907737,0.01351509,0.007506953,0.002626449,-0.056769025,0.030556222,0.008663012,0.001141849,0.008392336,0.0031394335,0.1201936
145800,0.119875535,0.08074117,0.006921411,0.013451914,0.007493279,0.0026189685,-0.056450967,0.030485569,0.008719994,0.001155523,0.0083848545,0.0031469148,0.119875535
