27900,90.82418,85.14942,84.23281,84.95154,83.64356,84.79376,86.16216,81.72399,78.0746,0.0,38.5068
28800,91.51,85.92962,84.37234,85.66383,85.11471,85.75973,87.16641,84.08765,80.541855,0.0,38.624897
29700,91.72119,86.1699,84.640205,85.93079,85.3727,86.0257,87.432816,84.34752,80.80459,0.0,38.893066
30600,91.93113,86.40878,84.90653,86.19618,85.62919,86.2901,87.69764,84.605865,81.06578,0.0,39.159695
31500,92.13985,86.64626,85.1713,86.46,85.88415,86.55295,87.96089,84.862686,81.32541,0.0,39.424736
32400,92.34731,86.882324,85.4345,86.7223,86.13764,86.81423,88.222595,85.118004,81.5835,0.0,39.688236
33300,92.55353,87.117004,85.69616,86.983,86.3896,87.07395,88.48273,85.37181,81.840065,0.0,39.95019
34200,92.75852,87.35031,85.956276,87.24219,86.6401,87.33214,88.74132,85.62409,82.09508,0.0,40.210583
35100,92.96229,87.5822,86.21484,87.499825,86.889114,87.58877,88.99836,85.874886,82.34857,0.0,40.469433
36000,93.30518,87.97247,86.47941,87.857445,87.41628,87.958755,89.37893,86.56197,83.01625,0.0,40.72674
36900,93.53686,88.236176,86.77371,88.150986,87.69972,88.25167,89.67223,86.8477,83.305725,0.0,41.021404
37800,93.76711,88.498276,87.06625,88.44279,87.98147,88.54283,89.963806,87.13174,83.59354,0.0,41.314316
38700,93.995964,88.7588,87.35705,88.73281,88.26151,88.83223,90.25359,87.41405,83.8796,0.0,41.605457
39600,94.22342,89.01777,87.64607,89.02108,88.53988,89.11988,90.541626,87.694664,84.16392,0.0,41.894836
40500,94.449486,89.27514,87.933365,89.3076,88.81654,89.40576,90.8279,87.97355,84.44647,0.0,42.182484
41400,94.67418,89.53096,88.218925,89.59239,89.091545,89.68987,91.11244,88.250755,84.72731,0.0,42.468384
42300,84.98249,84.98249,88.297935,89.40257,87.52596,89.117424,90.619804,86.91333,83.71111,0.0,42.601715
43200,84.69464,84.69464,88.04653,89.09404,87.169395,88.770035,90.26947,86.47328,83.25006,0.0,42.353527
44100,84.42874,84.42874,87.78063,88.82814,86.903496,88.50414,90.003586,86.20739,82.98416,0.0,42.087624
45000,84.16284,84.16284,87.51473,88.56223,86.63759,88.23824,89.73768,85.94149,82.71826,0.0,41.821743
45900,83.89694,83.89694,87.248825,88.29633,86.37169,87.972336,89.47178,85.675606,82.452354,0.0,41.555843
46800,83.63104,83.63104,86.982925,88.03044,86.10579,87.706436,89.20588,85.409706,82.18648,0.0,41.289944
47700,83.365135,83.365135,86.717026,87.76454,85.8399,87.44054,88.93999,85.1438,81.92058,0.0,41.024044
48600,83.09926,83.09926,86.45113,87.49866,85.57401,87.17466,88.67408,84.87791,81.65468,0.0,40.758144
49500,82.83336,82.83336,86.18523,87.23276,85.30811,86.90876,88.40818,84.61201,81.38878,0.0,40.492245
50400,81.87804,81.87804,85.863075,85.9178,83.1584,84.91874,86.367004,81.01196,77.423645,0.0,40.226345
51300,81.38963,81.38963,85.37466,85.429405,82.670006,84.430336,85.878586,80.523544,76.93523,0.0,39.737946
52200,80.901215,80.901215,84.88626,84.94101,82.18159,83.941925,85.39019,80.03515,76.44683,0.0,39.249546
53100,80.41282,80.41282,84.39784,84.45259,81.69319,83.45352,84.901794,79.54675,75.95843,0.0,38.76113
54000,79.92442,79.92442,83.90944,83.964195,81.20479,82.965126,84.413376,79.058334,75.47001,0.0,38.27273
54900,79.436005,79.436005,83.42104,83.47578,80.71637,82.476715,83.92498,78.56994,74.98161,0.0,37.784317
55800,78.9476,78.9476,82.932625,82.98738,80.227974,81.98832,83.43656,78.08154,74.49322,0.0,37.295918
56700,78.459206,78.459206,82.44423,82.49898,79.73958,81.499916,82.94816,77.593124,74.00481,0.0,36.807518
57600,78.14561,78.14561,81.9701,82.27656,79.728806,81.44865,82.909874,77.95009,74.45434,0.0,36.319103
58500,77.704315,77.704315,81.5288,81.83528,79.28753,81.00737,82.468605,77.50881,74.01306,0.0,35.877827
59400,77.26304,77.26304,81.08753,81.394005,78.84625,80.56609,82.02733,77.067535,73.571785,0.0,35.43655
60300,76.82176,76.82176,80.646255,80.95273,78.404976,80.12482,81.58605,76.62626,73.13051,0.0,34.995277
61200,76.380486,76.380486,80.20498,80.51145,77.963684,79.68354,81.144775,76.18498,72.68924,0.0,34.554
62100,75.93921,75.93921,79.7637,80.07016,77.52241,79.24227,80.7035,75.743706,72.24796,0.0,34.112724
63000,75.49793,75.49793,79.322426,79.62888,77.08113,78.800995,80.26222,75.30244,71.80669,0.0,33.671448
63900,86.96661,80.76324,79.3569,80.11429,78.956085,80.00382,81.36404,77.02903,73.355,0.0,33.627808
64800,86.65988,80.41462,79.496635,79.71524,78.00065,79.296,80.62661,75.26011,71.41811,0.0,33.775574
65700,86.696884,80.456665,79.543106,79.761375,78.04563,79.341644,80.67233,75.30524,71.46342,0.0,33.822044
66600,86.73368,80.49849,79.58933,79.807274,78.09037,79.38704,80.71783,75.35011,71.50847,0.0,33.868275
67500,86.77027,80.540085,79.635284,79.85291,78.13486,79.432175,80.76303,75.394745,71.55327,0.0,33.914265
68400,86.80666,80.58144,79.68099,79.89828,78.17909,79.47704,80.80799,75.43913,71.59782,0.0,33.959972
69300,86.842865,80.62255,79.72644,79.94341,78.22309,79.52169,80.85272,75.48325,71.642136,0.0,34.00544
70200,86.878845,80.66347,79.77165,79.98829,78.266846,79.566055,80.89718,75.52716,71.68619,0.0,34.050648
71100,86.914635,80.70413,79.81659,80.03292,78.310356,79.61021,80.9414,75.57081,71.729996,0.0,34.09561
72000,87.72846,81.62919,79.88115,80.99399,80.27889,81.04845,82.43223,78.9077,75.3138,0.0,34.140316
72900,87.91102,81.83669,80.11204,81.223854,80.50139,81.27701,82.66119,79.13159,75.53963,0.0,34.371426
73800,88.09254,82.043045,80.341644,81.452415,80.722664,81.50429,82.888855,79.354225,75.764175,0.0,34.601234
74700,88.273026,82.24824,80.56996,81.67972,80.942665,81.730286,83.11522,79.57561,75.98745,0.0,34.82976
75600,88.45249,82.452286,80.797005,81.90573,81.16144,81.954994,83.340324,79.795746,76.20948,0.0,35.057003
76500,88.63096,82.655174,81.02275,82.13046,81.37901,82.178444,83.56416,80.01465,76.43025,0.0,35.282978
77400,88.8084,82.856926,81.247246,82.35393,81.59533,82.40062,83.78671,80.23231,76.64976,0.0,35.50767
78300,88.98483,83.05755,81.47047,82.576126,81.81044,82.62152,84.008,80.448746,76.86803,0.0,35.731102
79200,89.0629,83.14629,81.68872,82.702225,81.80436,82.70719,84.087944,80.30189,76.70752,0.0,35.953266
80100,89.218346,83.32306,81.885254,82.897766,81.993835,82.90143,84.28252,80.49244,76.89949,0.0,36.14996
81000,89.3729,83.498825,82.08068,83.09221,82.182236,83.09456,84.475975,80.6819,77.0904,0.0,36.34554
81900,89.52659,83.673584,82.274994,83.28554,82.36955,83.28656,84.668335,80.87028,77.28019,0.0,36.54002
82800,89.67938,83.84734,82.468185,83.47777,82.55582,83.47746,84.85958,81.057594,77.46891,0.0,36.733383
83700,89.831314,84.02012,82.660286,83.66888,82.74101,83.6673,85.04973,81.243835,77.65654,0.0,36.925632
84600,89.98235,84.1919,82.851295,83.85892,82.92515,83.85602,85.23879,81.429,77.84308,0.0,37.116783
85500,90.13253,84.3627,83.0412,84.04784,83.10822,84.04365,85.42674,81.61311,78.02856,0.0,37.306835
86400,90.02347,84.23867,83.222374,83.94751,82.66827,83.79888,85.16548,80.74461,77.089935,0.0,37.49581
87300,90.1217,84.35038,83.3463,84.07064,82.78789,83.920906,85.28772,80.86475,77.21063,0.0,37.619785
88200,90.21934,84.461426,83.46948,84.193085,82.906845,84.04223,85.40928,80.98423,77.33078,0.0,37.743053
89100,90.316414,84.57185,83.59196,84.31481,83.02511,84.16288,85.53014,81.10303,77.450226,0.0,37.865593
90000,90.41293,84.68164,83.71374,84.43583,83.14268,84.282814,85.65028,81.22112,77.56899,0.0,37.987446
90900,90.50889,84.79077,83.83481,84.55616,83.25958,84.40205,85.76974,81.33855,77.687065,0.0,38.108574
91800,90.604294,84.89928,83.95517,84.67578,83.3758,84.520584,85.888504,81.455284,77.80446,0.0,38.22901
92700,90.699135,85.007164,84.074844,84.79471,83.49135,84.63844,86.006584,81.57135,77.92116,0.0,38.348747
93600,91.213394,85.59217,84.207436,85.36158,84.59672,85.415306,86.8107,83.347115,79.79695,0.0,38.46779
94500,91.389946,85.79303,84.43108,85.58424,84.81218,85.63672,87.03251,83.56396,80.01569,0.0,38.691666
95400,91.565475,85.99274,84.653435,85.8056,85.0264,85.85686,87.253,83.77952,80.23315,0.0,38.91422
96300,91.73996,86.19126,84.87448,86.025665,85.23935,86.075676,87.472206,83.99383,80.44934,0.0,39.13547
97200,91.91344,86.388626,85.09422,86.24443,85.45108,86.2932,87.6901,84.206856,80.66423,0.0,39.35544
98100,92.08588,86.58483,85.312706,86.4619,85.66154,86.50945,87.90671,84.41866,80.87787,0.0,39.574104
99000,92.25729,86.77989,85.529884,86.67811,85.87077,86.72441,88.12204,84.62921,81.090225,0.0,39.791485
99900,92.42767,86.97379,85.74577,86.89302,86.07878,86.938095,88.3361,84.8385,81.301346,0.0,40.007584
100800,92.40492,86.9479,85.95347,86.913086,85.84454,86.872795,88.25904,84.31602,80.74463,0.0,40.22242
101700,92.53457,87.09543,86.117455,87.07619,86.00268,87.034645,88.42119,84.47499,80.9046,0.0,40.38654
102600,92.66344,87.242096,86.28048,87.23832,86.15989,87.19555,88.58237,84.633026,81.06371,0.0,40.549675
103500,92.79155,87.38789,86.442535,87.399475,86.31616,87.35547,88.742584,84.790115,81.221886,0.0,40.711838
104400,92.91888,87.532814,86.60362,87.55969,86.47152,87.51445,88.90184,84.94627,81.379105,0.0,40.87306
105300,93.04546,87.67686,86.76376,87.71894,86.625946,87.67247,89.06014,85.10152,81.53537,0.0,41.03331
106200,93.17128,87.82007,86.922935,87.877235,86.77944,87.82954,89.21749,85.25582,81.69071,0.0,41.19259
107100,93.29635,87.9624,87.081154,88.03457,86.93203,87.98566,89.37391,85.4092,81.84512,0.0,41.350925
108000,93.56928,88.2731,87.24353,88.345436,87.4299,88.36554,89.76352,86.13855,82.60757,0.0,41.508312
108900,93.723045,88.44812,87.43835,88.5393,87.61762,88.55816,89.95648,86.32738,82.79788,0.0,41.703293
109800,93.87587,88.622086,87.63199,88.731995,87.804214,88.74961,90.14826,86.51508,82.987076,0.0,41.897125
110700,94.027756,88.795006,87.82446,88.923515,87.98969,88.93991,90.33887,86.701645,83.175125,0.0,42.089764
111600,94.17873,88.96688,88.01578,89.113884,88.17404,89.12903,90.52835,86.887085,83.36203,0.0,42.28123
112500,94.32878,89.13772,88.205925,89.3031,88.357285,89.31702,90.71665,87.07139,83.54779,0.0,42.47156
113400,94.47791,89.30751,88.394936,89.491165,88.53941,89.50384,90.9038,87.25459,83.732414,0.0,42.660725
114300,84.48048,84.48048,88.02296,88.77162,86.595695,88.244415,89.728455,85.46302,82.12989,0.0,42.346905
115200,84.05846,84.05846,87.67089,88.309845,86.041664,87.70804,89.18641,84.74869,81.37521,0.0,42.001064
116100,83.68698,83.68698,87.29943,87.938385,85.67019,87.33656,88.814926,84.37723,81.00374,0.0,41.62959
117000,83.31552,83.31552,86.927956,87.56691,85.29874,86.9651,88.443474,84.00575,80.632286,0.0,41.258133
117900,82.944046,82.944046,86.556496,87.19546,84.92726,86.59363,88.072,83.63429,80.26083,0.0,40.886654
118800,82.57259,82.57259,86.18502,86.82398,84.5558,86.222176,87.70054,83.26282,79.88936,0.0,40.515198
119700,82.20112,82.20112,85.81357,86.45252,84.184326,85.8507,87.32906,82.891365,79.5179,0.0,40.143726
120600,81.82966,81.82966,85.44209,86.081055,83.812874,85.47924,86.95761,82.51989,79.14642,0.0,39.77227
121500,81.45819,81.45819,85.07063,85.709595,83.4414,85.10777,86.58615,82.14844,78.77496,0.0,39.400795
122400,80.679375,80.679375,84.66592,84.718285,81.956894,83.71762,85.16573,79.80698,76.217804,0.0,39.029335
123300,80.190544,80.190544,84.177086,84.22946,81.46807,83.22878,84.67691,79.31815,75.72896,0.0,38.540512
124200,79.70171,79.70171,83.68826,83.74063,80.97924,82.73995,84.18809,78.82932,75.24013,0.0,38.051685
125100,79.21289,79.21289,83.199425,83.25181,80.490395,82.25112,83.69926,78.3405,74.751305,0.0,37.56284
126000,78.72407,78.72407,82.710594,82.76296,80.00157,81.7623,83.210434,77.85168,74.26248,0.0,37.074013
126900,78.23522,78.23522,82.22176,82.27414,79.51275,81.273476,82.72159,77.36283,73.77365,0.0,36.58519
127800,77.74639,77.74639,81.73294,81.78531,79.02392,80.78463,82.232765,76.874,73.284805,0.0,36.096363
128700,77.25757,77.25757,81.2441,81.296486,78.53509,80.2958,81.743935,76.38518,72.79598,0.0,35.607517
129600,76.69148,76.69148,80.74896,80.69011,77.835175,79.61378,81.05618,75.52276,71.892654,0.0,35.118694
130500,76.18305,76.18305,80.24053,80.181656,77.32672,79.10535,80.54773,75.0143,71.38422,0.0,34.61024
131400,75.67459,75.67459,79.73208,79.67322,76.81828,78.59689,80.0393,74.50587,70.87576,0.0,34.101807
132300,75.166145,75.166145,79.223625,79.164764,76.30983,78.08844,79.530846,73.99742,70.36731,0.0,33.593353
133200,86.66929,80.4253,79.32329,79.745605,78.23059,79.44834,80.78958,75.79492,72.019806,0.0,33.60018
134100,86.73498,80.49996,79.4059,79.82768,78.31049,79.52958,80.870964,75.87511,72.10036,0.0,33.682835
135000,86.800316,80.5742,79.488075,79.909294,78.389946,79.610374,80.95191,75.95486,72.180466,0.0,33.765045
135900,86.86528,80.64804,79.5698,79.99046,78.468956,79.69073,81.03241,76.034164,72.26015,0.0,33.84679
136800,86.65928,80.41393,79.648254,79.68814,77.80857,79.15887,80.48035,74.8011,70.89758,0.0,33.928085
137700,86.67256,80.42904,79.664925,79.70468,77.82473,79.175224,80.49674,74.81729,70.91381,0.0,33.944756
138600,86.68579,80.44405,79.681496,79.72114,77.84079,79.191475,80.51304,74.833405,70.92998,0.0,33.96135
139500,86.69895,80.45899,79.698,79.73751,77.85677,79.207664,80.52924,74.84942,70.946045,0.0,33.977833
140400,86.712006,80.473854,79.714386,79.75379,77.87266,79.223755,80.54535,74.86536,70.96203,0.0,33.99424
141300,86.725006,80.48863,79.730705,79.76997,77.88845,79.23975,80.561386,74.881195,70.97791,0.0,34.010536
142200,86.73794,80.50333,79.7469,79.786064,77.904175,79.25566,80.577324,74.89695,70.99373,0.0,34.02676
143100,86.75079,80.51793,79.76304,79.80206,77.91978,79.27148,80.59318,74.91261,71.00945,0.0,34.04289
144000,87.841835,81.75806,79.807884,81.064835,80.57928,81.16621,82.56112,79.43762,75.84845,0.0,34.058926
144900,88.05963,82.00564,80.0837,81.33967,80.84498,81.43997,82.83531,79.7052,76.11889,0.0,34.335037
145800,88.27617,82.25183,80.35797,81.61295,81.10917,81.7122,83.10799,79.97127,76.3878,0.0,34.609608
146700,88.49151,82.496635,80.63071,81.88471,81.37189,81.98288,83.37909,80.23586,76.65519,0.0,34.882633
147600,88.70561,82.74006,80.90191,82.15493,81.63312,82.25202,83.64868,80.49893,76.92105,0.0,35.154133
148500,88.91851,82.98212,81.171585,82.423615,81.892876,82.519646,83.91672,80.76054,77.185425,0.0,35.424107
149400,89.13018,83.22281,81.43975,82.690796,82.151184,82.785736,84.18325,81.02067,77.44827,0.0,35.692554
150300,89.340645,83.46212,81.706375,82.95646,82.40801,83.05031,84.448235,81.27932,77.70962,0.0,35.959476
151200,88.72835,82.7659,81.94668,82.3151,80.69649,81.96971,83.31378,78.21567,74.439865,0.0,36.224876
152100,88.77722,82.82147,82.00815,82.37616,80.75596,82.03012,83.3743,78.27535,74.49979,0.0,36.28638
153000,88.82581,82.876724,82.069275,82.43687,80.8151,82.090164,83.434456,78.334694,74.55937,0.0,36.34753
153900,88.874146,82.93168,82.13005,82.49723,80.873886,82.14989,83.494286,78.393684,74.61863,0.0,36.408325
154800,88.92218,82.9863,82.19049,82.55724,80.93236,82.20927,83.55378,78.45236,74.67752,0.0,36.46879
155700,88.969955,83.04062,82.25059,82.616905,80.99049,82.268295,83.61292,78.51069,74.73611,0.0,36.528896
156600,89.01746,83.09464,82.31034,82.67623,81.048294,82.32699,83.67173,78.56869,74.79435,0.0,36.58865
157500,89.06468,83.14834,82.36974,82.735245,81.10577,82.38537,83.7302,78.626366,74.85225,0.0,36.648087
158400,90.12573,84.35498,82.46378,83.84177,83.516594,83.95104,85.364456,82.61304,79.01947,0.0,36.707172
159300,90.37239,84.63551,82.77675,84.15401,83.8181,84.262726,85.67654,82.91704,79.327675,0.0,37.02053
160200,90.61763,84.91446,83.08793,84.46444,84.117874,84.572586,85.9868,83.21929,79.63408,0.0,37.33208
161100,90.86143,85.19178,83.39731,84.77307,84.415924,84.88065,86.295265,83.519775,79.938675,0.0,37.64185
162000,91.10379,85.46748,83.70492,85.07994,84.71224,85.186905,86.60193,83.81853,80.241486,0.0,37.949833
162900,91.34473,85.74159,84.01072,85.384995,85.00684,85.491394,86.90681,84.11553,80.54253,0.0,38.256027
163800,91.584274,86.014114,84.31477,85.68828,85.29972,85.794075,87.20989,84.41079,80.84176,0.0,38.560436
164700,91.82237,86.28502,84.61704,85.98978,85.590866,86.09496,87.51119,84.704315,81.13923,0.0,38.86308
165600,91.296524,85.686745,84.888565,85.54437,84.155266,85.347755,86.714035,82.149284,78.48559,0.0,39.16395
166500,91.37756,85.778946,84.990776,85.645935,84.254,85.44834,86.814804,82.24843,78.58525,0.0,39.266216
167400,91.45814,85.870605,85.092384,85.746895,84.35217,85.548355,86.91499,82.34701,78.684326,0.0,39.367886
168300,91.53822,85.96172,85.19342,85.847275,84.449745,85.64776,87.014595,82.44499,78.782814,0.0,39.468956
169200,91.61784,86.05231,85.29384,85.947044,84.54676,85.7466,87.1136,82.54242,78.88073,0.0,39.56943
170100,91.69698,86.142365,85.393684,86.04624,84.64323,85.84484,87.21203,82.63927,78.97807,0.0,39.669334
171000,91.77568,86.23189,85.492935,86.14486,84.739105,85.94249,87.30987,82.73554,79.07484,0.0,39.768623
171900,91.85391,86.320885,85.591606,86.24288,84.83441,86.03958,87.40713,82.83124,79.171036,0.0,39.86735
172800,91.48029,85.89581,85.68533,85.69376,83.68689,85.10202,86.435425,80.71626,76.8359,0.0,39.965485
173700,91.467865,85.881676,85.66973,85.67828,83.67177,85.08672,86.42011,80.701096,76.82069,0.0,39.949875
174600,91.45549,85.867615,85.65421,85.66288,83.656715,85.071526,86.40488,80.68601,76.80556,0.0,39.93436
175500,91.4432,85.85362,85.63879,85.64759,83.641754,85.05643,86.38974,80.671036,76.79053,0.0,39.91892
176400,91.43099,85.83972,85.62346,85.63237,83.62689,85.04139,86.37469,80.65612,76.77559,0.0,39.90359
177300,91.418846,85.825905,85.60822,85.61725,83.61212,85.02645,86.35971,80.641304,76.76073,0.0,39.88835
178200,91.40677,85.81217,85.593056,85.60221,83.59743,85.011604,86.34485,80.62659,76.74597,0.0,39.87319
179100,91.394745,85.798515,85.577995,85.58727,83.582825,84.99683,86.330055,80.611946,76.73129,0.0,39.858143
180000,91.31317,85.70569,85.56261,85.459656,83.36244,84.798485,86.12586,80.22262,76.30029,0.0,39.843166
180900,91.28737,85.67633,85.53026,85.42756,83.33106,84.76681,86.09411,80.19116,76.26875,0.0,39.8108
181800,91.26171,85.64716,85.49811,85.39566,83.299866,84.735306,86.06256,80.159904,76.237404,0.0,39.77865
182700,91.23624,85.61816,85.46615,85.36396,83.268845,84.703995,86.03117,80.128815,76.206245,0.0,39.74667
183600,91.210884,85.589325,85.43436,85.33242,83.23802,84.672874,86.0,80.097916,76.17528,0.0,39.714878
184500,91.18569,85.56065,85.40276,85.30108,83.20737,84.64192,85.96898,80.0672,76.144485,0.0,39.68329
185400,91.16063,85.53215,85.37136,85.269936,83.176895,84.61117,85.93818,80.036674,76.11386,0.0,39.651886
186300,91.135735,85.50382,85.34015,85.23896,83.14661,84.58058,85.90754,80.00632,76.08344,0.0,39.620647
187200,91.42634,85.83444,85.31073,85.689354,84.01702,85.32824,86.68029,81.598236,77.847206,0.0,39.589603
188100,91.464516,85.87788,85.35877,85.73705,84.0635,85.375404,86.72754,81.64486,77.894,0.0,39.637653
189000,91.50247,85.92104,85.406525,85.784454,84.10971,85.42228,86.77451,81.691216,77.94052,0.0,39.68541
189900,91.54018,85.96396,85.453995,85.8316,84.155624,85.4689,86.82123,81.7373,77.986786,0.0,39.732903
190800,91.57768,86.00662,85.501175,85.87844,84.201294,85.51524,86.867645,81.7831,78.032776,0.0,39.7801
191700,91.61496,86.049034,85.548096,85.92502,84.24669,85.5613,86.913795,81.828636,78.07851,0.0,39.82702
192600,91.652,86.09119,85.594734,85.97133,84.2918,85.60711,86.959694,81.873924,78.123955,0.0,39.873676
193500,91.688835,86.1331,85.6411,86.01735,84.33667,85.652626,87.005295,81.91892,78.16914,0.0,39.920036
194400,91.78934,86.24742,85.687935,86.15221,84.55431,85.839745,87.19724,82.2699,78.5501,0.0,39.966137
195300,91.83839,86.303246,85.74974,86.21356,84.614075,85.900444,87.25807,82.32986,78.61033,0.0,40.027935
196200,91.88715,86.35873,85.81115,86.27456,84.67347,85.9608,87.318535,82.389465,78.67019,0.0,40.089382
197100,91.93564,86.41389,85.87221,86.33519,84.73251,86.02079,87.37863,82.44873,78.7297,0.0,40.15046
198000,91.98383,86.46873,85.932915,86.39547,84.791214,86.08044,87.438385,82.50763,78.788864,0.0,40.21118
198900,92.03173,86.52323,85.99324,86.45539,84.84957,86.1397,87.497765,82.56619,78.84767,0.0,40.27153
199800,92.079346,86.57743,86.05322,86.51496,84.90758,86.19865,87.55681,82.624405,78.90612,0.0,40.331528
200700,92.12669,86.63129,86.11286,86.57416,84.96525,86.257225,87.6155,82.68228,78.96423,0.0,40.39117
201600,91.863434,86.331726,86.17025,86.16964,84.14745,85.56866,86.902695,81.17001,77.28906,0.0,40.45046
202500,91.84805,86.31425,86.15094,86.150475,84.12874,85.54971,86.88372,81.151245,77.27019,0.0,40.43115
203400,91.832756,86.29685,86.13176,86.13143,84.11014,85.53091,86.86487,81.13259,77.251465,0.0,40.41197
204300,91.81756,86.27955,86.11268,86.1125,84.09163,85.51223,86.84615,81.114044,77.23288,0.0,40.392883
205200,91.80245,86.262344,86.09372,86.09368,84.07323,85.493645,86.82753,81.095604,77.21439,0.0,40.37391
206100,91.787415,86.24525,86.07485,86.07499,84.054955,85.475174,86.80902,81.07728,77.196014,0.0,40.35506
207000,91.77248,86.22826,86.05612,86.05638,84.03678,85.45679,86.79063,81.05907,77.17774,0.0,40.336308
207900,91.75763,86.211365,86.037476,86.03791,84.01872,85.438545,86.77234,81.04097,77.159584,0.0,40.317688
208800,92.67021,87.24978,86.03759,87.19473,86.3874,87.24254,88.64182,85.1665,81.63321,0.0,40.29916
209700,92.84078,87.443924,86.253784,87.40996,86.59566,87.456535,88.85619,85.37609,81.844604,0.0,40.515553
210600,93.01036,87.6369,86.46869,87.62388,86.8027,87.66923,89.06926,85.58443,82.05475,0.0,40.730667
211500,93.1789,87.828735,86.68232,87.83653,87.008514,87.88066,89.28106,85.791504,82.263626,0.0,40.944492
212400,93.34643,88.019424,86.89468,88.047905,87.21307,88.09083,89.49158,85.99735,82.471245,0.0,41.15704
213300,93.512955,88.20898,87.10575,88.25803,87.41643,88.29972,89.70083,86.20197,82.67761,0.0,41.36832
214200,93.67847,88.39737,87.31558,88.46688,87.61856,88.50734,89.90881,86.405365,82.88273,0.0,41.578316
215100,93.84298,88.584656,87.524124,88.67447,87.81947,88.71371,90.11553,86.60753,83.08663,0.0,41.787067
216000,94.20962,89.00202,87.74067,89.054634,88.45306,89.14562,90.560776,87.505875,83.99238,0.0,41.99455
216900,94.41496,89.23582,88.00147,89.314545,88.70416,89.4046,90.82017,87.75886,84.24819,0.0,42.25565
217800,94.619064,89.46819,88.26069,89.572876,88.953766,89.662,91.07798,88.01029,84.50245,0.0,42.515152
218700,84.884346,84.884346,88.25541,89.27286,87.32291,88.92839,90.42628,86.582855,83.348564,0.0,42.564137
219600,84.60951,84.60951,87.98058,88.998,87.04808,88.653564,90.15144,86.30803,83.07374,0.0,42.289288
